dates,con,gen,off,inj
2025-06-23 21:15:00+00:00,,,0.0,259.75
2025-06-23 21:30:00+00:00,,,0.0,268.25
2025-06-23 21:45:00+00:00,,,0.0,317.5
2025-06-23 22:00:00+00:00,,,0.0,342.25
2025-06-23 22:15:00+00:00,,,0.0,407.0
2025-06-23 22:30:00+00:00,,,0.0,368.25
2025-06-23 22:45:00+00:00,,,0.0,398.0
2025-06-23 23:00:00+00:00,,,0.0,452.0
2025-06-23 23:15:00+00:00,,,0.0,465.5
2025-06-23 23:30:00+00:00,,,0.0,485.5
2025-06-23 23:45:00+00:00,,,0.0,481.5
2025-06-24 00:00:00+00:00,,,0.0,515.0
2025-06-24 00:15:00+00:00,,,0.0,528.75
2025-06-24 00:30:00+00:00,,,0.0,537.5
2025-06-24 00:45:00+00:00,,,0.0,548.5
2025-06-24 01:00:00+00:00,,,0.0,552.25
2025-06-24 01:15:00+00:00,,,0.0,555.5
2025-06-24 01:30:00+00:00,,,0.0,613.5
2025-06-24 01:45:00+00:00,,,0.0,510.5
2025-06-24 02:00:00+00:00,,,0.0,530.75
2025-06-24 02:15:00+00:00,,,0.0,583.5
2025-06-24 02:30:00+00:00,,,0.0,514.25
2025-06-24 02:45:00+00:00,,,0.0,529.5
2025-06-24 03:00:00+00:00,,,0.0,524.75
2025-06-24 03:15:00+00:00,,,0.0,527.0
2025-06-24 03:30:00+00:00,,,0.0,564.0
2025-06-24 03:45:00+00:00,,,0.0,524.5
2025-06-24 04:00:00+00:00,,,0.0,506.75
2025-06-24 04:15:00+00:00,,,0.0,500.25
2025-06-24 04:30:00+00:00,,,0.0,425.25
2025-06-24 04:45:00+00:00,,,0.0,442.75
2025-06-24 05:00:00+00:00,,,0.0,408.75
2025-06-24 05:15:00+00:00,,,0.0,387.25
2025-06-24 05:30:00+00:00,,,0.0,367.0
2025-06-24 05:45:00+00:00,,,0.0,348.0
2025-06-24 06:00:00+00:00,,,0.0,321.0
2025-06-24 06:15:00+00:00,,,0.0,296.0
2025-06-24 06:30:00+00:00,,,0.0,267.75
2025-06-24 06:45:00+00:00,,,0.0,242.75
2025-06-24 07:00:00+00:00,,,0.0,217.25
2025-06-24 07:15:00+00:00,,,0.0,186.25
2025-06-24 07:30:00+00:00,,,0.0,151.25
2025-06-24 07:45:00+00:00,,,0.0,126.0
2025-06-24 08:00:00+00:00,,,0.0,72.25
2025-06-24 08:15:00+00:00,,,0.0,92.0
2025-06-24 08:30:00+00:00,,,0.0,67.25
2025-06-24 08:45:00+00:00,,,7.65,0.0
2025-06-24 09:00:00+00:00,,,16.875,0.0
2025-06-24 09:15:00+00:00,,,35.5,0.0
2025-06-24 09:30:00+00:00,,,89.5,0.0
2025-06-24 09:45:00+00:00,,,51.5,0.0
2025-06-24 10:00:00+00:00,,,0.4025,0.0
2025-06-24 10:15:00+00:00,,,65.25,0.0
2025-06-24 10:30:00+00:00,,,62.75,0.0
2025-06-24 10:45:00+00:00,,,114.75,0.0
2025-06-24 11:00:00+00:00,,,16.025,0.0
2025-06-24 11:15:00+00:00,,,73.5,0.0
2025-06-24 11:30:00+00:00,,,92.0,0.0
2025-06-24 11:45:00+00:00,,,73.75,0.0
2025-06-24 12:00:00+00:00,,,53.25,0.0
2025-06-24 12:15:00+00:00,,,26.75,0.0
2025-06-24 12:30:00+00:00,,,0.0,7.2
2025-06-24 12:45:00+00:00,,,80.0,0.0
2025-06-24 13:00:00+00:00,,,48.25,0.0
2025-06-24 13:15:00+00:00,,,35.75,0.0
2025-06-24 13:30:00+00:00,,,47.25,0.0
2025-06-24 13:45:00+00:00,,,31.0,0.0
2025-06-24 14:00:00+00:00,,,22.325,0.0
2025-06-24 14:15:00+00:00,,,8.7,0.0
2025-06-24 14:30:00+00:00,,,0.0,32.75
2025-06-24 14:45:00+00:00,,,8.975,0.0
2025-06-24 15:00:00+00:00,,,73.0,0.0
2025-06-24 15:15:00+00:00,,,0.0,44.0
2025-06-24 15:30:00+00:00,,,41.75,0.0
2025-06-24 15:45:00+00:00,,,22.925,0.0
2025-06-24 16:00:00+00:00,,,19.475,0.0
2025-06-24 16:15:00+00:00,,,1.625,0.0
2025-06-24 16:30:00+00:00,,,15.7,0.0
2025-06-24 16:45:00+00:00,,,0.0,27.25
2025-06-24 17:00:00+00:00,,,43.75,0.0
2025-06-24 17:15:00+00:00,,,23.125,0.0
2025-06-24 17:30:00+00:00,,,23.575,0.0
2025-06-24 17:45:00+00:00,,,0.0,21.65
2025-06-24 18:00:00+00:00,,,46.5,0.0
2025-06-24 18:15:00+00:00,,,21.475,0.0
2025-06-24 18:30:00+00:00,,,18.1,0.0
2025-06-24 18:45:00+00:00,,,0.0,4.5
2025-06-24 19:00:00+00:00,,,0.0,7.025
2025-06-24 19:15:00+00:00,,,0.0,41.0
2025-06-24 19:30:00+00:00,,,0.0,8.325
2025-06-24 19:45:00+00:00,,,0.0,99.5
2025-06-24 20:00:00+00:00,,,0.0,123.25
2025-06-24 20:15:00+00:00,,,0.0,146.25
2025-06-24 20:30:00+00:00,,,0.0,171.75
2025-06-24 20:45:00+00:00,,,0.0,202.25
2025-06-24 21:00:00+00:00,,,0.0,226.0
2025-06-24 21:15:00+00:00,,,0.0,257.0
2025-06-24 21:30:00+00:00,,,0.0,284.25
2025-06-24 21:45:00+00:00,,,0.0,312.0
2025-06-24 22:00:00+00:00,,,0.0,339.0
2025-06-24 22:15:00+00:00,,,0.0,367.0
2025-06-24 22:30:00+00:00,,,0.0,398.0
2025-06-24 22:45:00+00:00,,,0.0,419.75
2025-06-24 23:00:00+00:00,,,0.0,441.5
2025-06-24 23:15:00+00:00,,,0.0,510.75
2025-06-24 23:30:00+00:00,,,0.0,406.25
2025-06-24 23:45:00+00:00,,,0.0,556.0
2025-06-25 00:00:00+00:00,,,0.0,511.25
2025-06-25 00:15:00+00:00,,,0.0,515.5
2025-06-25 00:30:00+00:00,,,0.0,513.0
2025-06-25 00:45:00+00:00,,,0.0,508.5
2025-06-25 01:00:00+00:00,,,0.0,530.5
2025-06-25 01:15:00+00:00,,,0.0,565.0
2025-06-25 01:30:00+00:00,,,0.0,487.75
2025-06-25 01:45:00+00:00,,,0.0,544.25
2025-06-25 02:00:00+00:00,,,0.0,531.75
2025-06-25 02:15:00+00:00,,,0.0,543.5
2025-06-25 02:30:00+00:00,,,0.0,520.5
2025-06-25 02:45:00+00:00,,,0.0,529.25
2025-06-25 03:00:00+00:00,,,0.0,506.25
2025-06-25 03:15:00+00:00,,,0.0,462.25
2025-06-25 03:30:00+00:00,,,0.0,553.5
2025-06-25 03:45:00+00:00,,,0.0,462.0
2025-06-25 04:00:00+00:00,,,0.0,495.0
2025-06-25 04:15:00+00:00,,,0.0,475.0
2025-06-25 04:30:00+00:00,,,0.0,474.75
2025-06-25 04:45:00+00:00,,,0.0,427.75
2025-06-25 05:00:00+00:00,,,0.0,329.5
2025-06-25 05:15:00+00:00,,,0.0,116.75
2025-06-25 05:30:00+00:00,,,0.0,237.25
2025-06-25 05:45:00+00:00,,,0.0,250.25
2025-06-25 06:00:00+00:00,,,0.0,190.5
2025-06-25 06:15:00+00:00,,,0.0,196.75
2025-06-25 06:30:00+00:00,,,0.0,181.0
2025-06-25 06:45:00+00:00,,,0.0,305.25
2025-06-25 07:00:00+00:00,,,0.0,172.75
2025-06-25 07:15:00+00:00,,,0.0,149.5
2025-06-25 07:30:00+00:00,,,0.0,161.75
2025-06-25 07:45:00+00:00,,,0.0,98.0
2025-06-25 08:00:00+00:00,,,0.0,131.25
2025-06-25 08:15:00+00:00,,,0.0,62.75
2025-06-25 08:30:00+00:00,,,18.725,0.0
2025-06-25 08:45:00+00:00,,,55.0,0.0
2025-06-25 09:00:00+00:00,,,14.5,0.0
2025-06-25 09:15:00+00:00,,,67.5,0.0
2025-06-25 09:30:00+00:00,,,12.65,0.0
2025-06-25 09:45:00+00:00,,,53.25,0.0
2025-06-25 10:00:00+00:00,,,84.5,0.0
2025-06-25 10:15:00+00:00,,,69.25,0.0
2025-06-25 10:30:00+00:00,,,121.5,0.0
2025-06-25 10:45:00+00:00,,,93.5,0.0
2025-06-25 11:00:00+00:00,,,60.0,0.0
2025-06-25 11:15:00+00:00,,,54.0,0.0
2025-06-25 11:30:00+00:00,,,118.0,0.0
2025-06-25 11:45:00+00:00,,,86.25,0.0
2025-06-25 12:00:00+00:00,,,76.0,0.0
2025-06-25 12:15:00+00:00,,,75.25,0.0
2025-06-25 12:30:00+00:00,,,41.75,0.0
2025-06-25 12:45:00+00:00,,,45.75,0.0
2025-06-25 13:00:00+00:00,,,52.0,0.0
2025-06-25 13:15:00+00:00,,,51.75,0.0
2025-06-25 13:30:00+00:00,,,52.5,0.0
2025-06-25 13:45:00+00:00,,,48.25,0.0
2025-06-25 14:00:00+00:00,,,49.5,0.0
2025-06-25 14:15:00+00:00,,,39.5,0.0
2025-06-25 14:30:00+00:00,,,0.0,8.925
2025-06-25 14:45:00+00:00,,,74.75,0.0
2025-06-25 15:00:00+00:00,,,52.25,0.0
2025-06-25 15:15:00+00:00,,,30.75,0.0
2025-06-25 15:30:00+00:00,,,38.0,0.0
2025-06-25 15:45:00+00:00,,,33.75,0.0
2025-06-25 16:00:00+00:00,,,0.0,23.975
2025-06-25 16:15:00+00:00,,,9.125,0.0
2025-06-25 16:30:00+00:00,,,65.25,0.0
2025-06-25 16:45:00+00:00,,,0.0,5.925
2025-06-25 17:00:00+00:00,,,61.0,0.0
2025-06-25 17:15:00+00:00,,,0.0,12.475
2025-06-25 17:30:00+00:00,,,68.25,0.0
2025-06-25 17:45:00+00:00,,,36.25,0.0
2025-06-25 18:00:00+00:00,,,31.75,0.0
2025-06-25 18:15:00+00:00,,,17.75,0.0
2025-06-25 18:30:00+00:00,,,18.35,0.0
2025-06-25 18:45:00+00:00,,,4.0,0.0
2025-06-25 19:00:00+00:00,,,0.0,13.225
2025-06-25 19:15:00+00:00,,,0.0,32.0
2025-06-25 19:30:00+00:00,,,0.0,39.75
2025-06-25 19:45:00+00:00,,,0.0,52.75
2025-06-25 20:00:00+00:00,,,0.0,110.0
2025-06-25 20:15:00+00:00,,,0.0,145.0
2025-06-25 20:30:00+00:00,,,0.0,172.25
2025-06-25 20:45:00+00:00,,,0.0,204.75
2025-06-25 21:00:00+00:00,,,0.0,246.25
2025-06-25 21:15:00+00:00,,,0.0,262.0
2025-06-25 21:30:00+00:00,,,0.0,228.75
2025-06-25 21:45:00+00:00,,,0.0,280.25
2025-06-25 22:00:00+00:00,,,0.0,316.25
2025-06-25 22:15:00+00:00,,,0.0,333.75
2025-06-25 22:30:00+00:00,,,0.0,354.25
2025-06-25 22:45:00+00:00,,,0.0,390.0
2025-06-25 23:00:00+00:00,,,0.0,399.25
2025-06-25 23:15:00+00:00,,,0.0,445.75
2025-06-25 23:30:00+00:00,,,0.0,455.5
2025-06-25 23:45:00+00:00,,,0.0,349.5
2025-06-26 00:00:00+00:00,,,0.0,280.5
2025-06-26 00:15:00+00:00,,,0.0,438.25
2025-06-26 00:30:00+00:00,,,0.0,452.5
2025-06-26 00:45:00+00:00,,,0.0,417.5
2025-06-26 01:00:00+00:00,,,0.0,485.75
2025-06-26 01:15:00+00:00,,,0.0,445.25
2025-06-26 01:30:00+00:00,,,0.0,491.5
2025-06-26 01:45:00+00:00,,,0.0,593.5
2025-06-26 02:00:00+00:00,,,0.0,471.0
2025-06-26 02:15:00+00:00,,,0.0,562.25
2025-06-26 02:30:00+00:00,,,0.0,556.0
2025-06-26 02:45:00+00:00,,,0.0,502.5
2025-06-26 03:00:00+00:00,,,0.0,545.0
2025-06-26 03:15:00+00:00,,,0.0,568.75
2025-06-26 03:30:00+00:00,,,0.0,526.0
2025-06-26 03:45:00+00:00,,,0.0,500.0
2025-06-26 04:00:00+00:00,,,0.0,452.25
2025-06-26 04:15:00+00:00,,,0.0,462.5
2025-06-26 04:30:00+00:00,,,0.0,430.25
2025-06-26 04:45:00+00:00,,,0.0,398.5
2025-06-26 05:00:00+00:00,,,0.0,402.75
2025-06-26 05:15:00+00:00,,,0.0,357.0
2025-06-26 05:30:00+00:00,,,0.0,344.75
2025-06-26 05:45:00+00:00,,,0.0,329.25
2025-06-26 06:00:00+00:00,,,0.0,297.75
2025-06-26 06:15:00+00:00,,,0.0,271.0
2025-06-26 06:30:00+00:00,,,0.0,257.25
2025-06-26 06:45:00+00:00,,,0.0,201.25
2025-06-26 07:00:00+00:00,,,0.0,166.0
2025-06-26 07:15:00+00:00,,,0.0,192.5
2025-06-26 07:30:00+00:00,,,0.0,171.0
2025-06-26 07:45:00+00:00,,,0.0,88.75
2025-06-26 08:00:00+00:00,,,0.0,68.75
2025-06-26 08:15:00+00:00,,,0.0,139.75
2025-06-26 08:30:00+00:00,,,0.0,126.25
2025-06-26 08:45:00+00:00,,,0.0,12.775
2025-06-26 09:00:00+00:00,,,4.275,0.0
2025-06-26 09:15:00+00:00,,,26.25,0.0
2025-06-26 09:30:00+00:00,,,40.5,0.0
2025-06-26 09:45:00+00:00,,,71.0,0.0
2025-06-26 10:00:00+00:00,,,74.0,0.0
2025-06-26 10:15:00+00:00,,,28.25,0.0
2025-06-26 10:30:00+00:00,,,97.5,0.0
2025-06-26 10:45:00+00:00,,,70.5,0.0
2025-06-26 11:00:00+00:00,,,23.55,0.0
2025-06-26 11:15:00+00:00,,,7.55,0.0
2025-06-26 11:30:00+00:00,,,45.5,0.0
2025-06-26 11:45:00+00:00,,,33.75,0.0
2025-06-26 12:00:00+00:00,,,24.35,0.0
2025-06-26 12:15:00+00:00,,,30.75,0.0
2025-06-26 12:30:00+00:00,,,106.25,0.0
2025-06-26 12:45:00+00:00,,,18.775,0.0
2025-06-26 13:00:00+00:00,,,34.5,0.0
2025-06-26 13:15:00+00:00,,,39.5,0.0
2025-06-26 13:30:00+00:00,,,87.75,0.0
2025-06-26 13:45:00+00:00,,,15.925,0.0
2025-06-26 14:00:00+00:00,,,4.7,0.0
2025-06-26 14:15:00+00:00,,,0.0,21.3
2025-06-26 14:30:00+00:00,,,3.025,0.0
2025-06-26 14:45:00+00:00,,,2.675,0.0
2025-06-26 15:00:00+00:00,,,52.0,0.0
2025-06-26 15:15:00+00:00,,,12.125,0.0
2025-06-26 15:30:00+00:00,,,19.075,0.0
2025-06-26 15:45:00+00:00,,,15.075,0.0
2025-06-26 16:00:00+00:00,,,27.0,0.0
2025-06-26 16:15:00+00:00,,,64.75,0.0
2025-06-26 16:30:00+00:00,,,0.0,8.85
2025-06-26 16:45:00+00:00,,,17.3,0.0
2025-06-26 17:00:00+00:00,,,19.05,0.0
2025-06-26 17:15:00+00:00,,,18.675,0.0
2025-06-26 17:30:00+00:00,,,19.625,0.0
2025-06-26 17:45:00+00:00,,,32.5,0.0
2025-06-26 18:00:00+00:00,,,0.0,12.725
2025-06-26 18:15:00+00:00,,,14.15,0.0
2025-06-26 18:30:00+00:00,,,0.0,5.55
2025-06-26 18:45:00+00:00,,,0.0,11.975
2025-06-26 19:00:00+00:00,,,0.0,37.75
2025-06-26 19:15:00+00:00,,,0.0,141.25
2025-06-26 19:30:00+00:00,,,0.0,153.5
2025-06-26 19:45:00+00:00,,,0.0,148.25
2025-06-26 20:00:00+00:00,,,0.0,49.0
2025-06-26 20:15:00+00:00,,,0.0,112.25
2025-06-26 20:30:00+00:00,,,0.0,176.25
2025-06-26 20:45:00+00:00,,,0.0,157.5
2025-06-26 21:00:00+00:00,,,0.0,152.0
2025-06-26 21:15:00+00:00,,,0.0,156.0
2025-06-26 21:30:00+00:00,,,0.0,172.75
2025-06-26 21:45:00+00:00,,,0.0,209.0
2025-06-26 22:00:00+00:00,,,0.0,380.0
2025-06-26 22:15:00+00:00,,,0.0,310.75
2025-06-26 22:30:00+00:00,,,0.0,275.5
2025-06-26 22:45:00+00:00,,,0.0,305.0
2025-06-26 23:00:00+00:00,,,0.0,398.25
2025-06-26 23:15:00+00:00,,,0.0,383.25
2025-06-26 23:30:00+00:00,,,0.0,448.25
2025-06-26 23:45:00+00:00,,,0.0,513.75
2025-06-27 00:00:00+00:00,,,0.0,459.75
2025-06-27 00:15:00+00:00,,,0.0,529.75
2025-06-27 00:30:00+00:00,,,0.0,542.5
2025-06-27 00:45:00+00:00,,,0.0,579.5
2025-06-27 01:00:00+00:00,,,0.0,585.5
2025-06-27 01:15:00+00:00,,,0.0,596.25
2025-06-27 01:30:00+00:00,,,0.0,546.5
2025-06-27 01:45:00+00:00,,,0.0,535.0
2025-06-27 02:00:00+00:00,,,0.0,574.0
2025-06-27 02:15:00+00:00,,,0.0,400.0
2025-06-27 02:30:00+00:00,,,0.0,374.0
2025-06-27 02:45:00+00:00,,,0.0,303.5
2025-06-27 03:00:00+00:00,,,0.0,212.25
2025-06-27 03:15:00+00:00,,,0.0,251.0
2025-06-27 03:30:00+00:00,,,0.0,173.0
2025-06-27 03:45:00+00:00,,,0.0,177.25
2025-06-27 04:00:00+00:00,,,0.0,290.25
2025-06-27 04:15:00+00:00,,,0.0,593.5
2025-06-27 04:30:00+00:00,,,0.0,541.0
2025-06-27 04:45:00+00:00,,,0.0,477.25
2025-06-27 05:00:00+00:00,,,0.0,531.5
2025-06-27 05:15:00+00:00,,,0.0,264.25
2025-06-27 05:30:00+00:00,,,0.0,335.5
2025-06-27 05:45:00+00:00,,,0.0,263.25
2025-06-27 06:00:00+00:00,,,0.0,119.5
2025-06-27 06:15:00+00:00,,,0.0,338.75
2025-06-27 06:30:00+00:00,,,0.0,282.0
2025-06-27 06:45:00+00:00,,,0.0,248.0
2025-06-27 07:00:00+00:00,,,0.0,184.0
2025-06-27 07:15:00+00:00,,,0.0,202.25
2025-06-27 07:30:00+00:00,,,0.0,183.5
2025-06-27 07:45:00+00:00,,,0.0,157.75
2025-06-27 08:00:00+00:00,,,0.0,124.5
2025-06-27 08:15:00+00:00,,,0.0,80.75
2025-06-27 08:30:00+00:00,,,18.85,0.0
2025-06-27 08:45:00+00:00,,,0.0,25.5
2025-06-27 09:00:00+00:00,,,0.0,56.75
2025-06-27 09:15:00+00:00,,,0.0,19.225
2025-06-27 09:30:00+00:00,,,0.0,53.0
2025-06-27 09:45:00+00:00,,,22.075,0.0
2025-06-27 10:00:00+00:00,,,16.675,0.0
2025-06-27 10:15:00+00:00,,,39.75,0.0
2025-06-27 10:30:00+00:00,,,54.0,0.0
2025-06-27 10:45:00+00:00,,,66.0,0.0
2025-06-27 11:00:00+00:00,,,92.75,0.0
2025-06-27 11:15:00+00:00,,,60.5,0.0
2025-06-27 11:30:00+00:00,,,75.0,0.0
2025-06-27 11:45:00+00:00,,,68.0,0.0
2025-06-27 12:00:00+00:00,,,66.75,0.0
2025-06-27 12:15:00+00:00,,,64.75,0.0
2025-06-27 12:30:00+00:00,,,7.025,0.0
2025-06-27 12:45:00+00:00,,,34.75,0.0
2025-06-27 13:00:00+00:00,,,35.75,0.0
2025-06-27 13:15:00+00:00,,,39.5,0.0
2025-06-27 13:30:00+00:00,,,29.0,0.0
2025-06-27 13:45:00+00:00,,,26.5,0.0
2025-06-27 14:00:00+00:00,,,0.0,15.475
2025-06-27 14:15:00+00:00,,,9.85,0.0
2025-06-27 14:30:00+00:00,,,15.925,0.0
2025-06-27 14:45:00+00:00,,,15.15,0.0
2025-06-27 15:00:00+00:00,,,9.65,0.0
2025-06-27 15:15:00+00:00,,,9.5,0.0
2025-06-27 15:30:00+00:00,,,50.25,0.0
2025-06-27 15:45:00+00:00,,,25.75,0.0
2025-06-27 16:00:00+00:00,,,17.8,0.0
2025-06-27 16:15:00+00:00,,,27.5,0.0
2025-06-27 16:30:00+00:00,,,61.5,0.0
2025-06-27 16:45:00+00:00,,,0.0,8.15
2025-06-27 17:00:00+00:00,,,90.0,0.0
2025-06-27 17:15:00+00:00,,,32.0,0.0
2025-06-27 17:30:00+00:00,,,0.0,3.375
2025-06-27 17:45:00+00:00,,,15.25,0.0
2025-06-27 18:00:00+00:00,,,70.25,0.0
2025-06-27 18:15:00+00:00,,,0.0,14.275
2025-06-27 18:30:00+00:00,,,3.5,0.0
2025-06-27 18:45:00+00:00,,,0.0,13.45
2025-06-27 19:00:00+00:00,,,0.0,37.75
2025-06-27 19:15:00+00:00,,,0.0,90.25
2025-06-27 19:30:00+00:00,,,0.0,64.75
2025-06-27 19:45:00+00:00,,,0.0,120.25
2025-06-27 20:00:00+00:00,,,0.0,153.0
2025-06-27 20:15:00+00:00,,,0.0,178.25
2025-06-27 20:30:00+00:00,,,0.0,199.0
2025-06-27 20:45:00+00:00,,,0.0,249.25
2025-06-27 21:00:00+00:00,,,0.0,251.25
2025-06-27 21:15:00+00:00,,,0.0,289.0
2025-06-27 21:30:00+00:00,,,0.0,314.75
2025-06-27 21:45:00+00:00,,,0.0,353.5
2025-06-27 22:00:00+00:00,,,0.0,428.5
2025-06-27 22:15:00+00:00,,,0.0,381.0
2025-06-27 22:30:00+00:00,,,0.0,387.5
2025-06-27 22:45:00+00:00,,,0.0,514.0
2025-06-27 23:00:00+00:00,,,0.0,318.75
2025-06-27 23:15:00+00:00,,,0.0,470.75
2025-06-27 23:30:00+00:00,,,0.0,419.5
2025-06-27 23:45:00+00:00,,,0.0,487.25
2025-06-28 00:00:00+00:00,,,0.0,504.75
2025-06-28 00:15:00+00:00,,,0.0,547.0
2025-06-28 00:30:00+00:00,,,0.0,509.5
2025-06-28 00:45:00+00:00,,,0.0,408.5
2025-06-28 01:00:00+00:00,,,0.0,357.75
2025-06-28 01:15:00+00:00,,,0.0,481.25
2025-06-28 01:30:00+00:00,,,0.0,409.25
2025-06-28 01:45:00+00:00,,,0.0,426.5
2025-06-28 02:00:00+00:00,,,0.0,518.0
2025-06-28 02:15:00+00:00,,,0.0,351.0
2025-06-28 02:30:00+00:00,,,0.0,401.25
2025-06-28 02:45:00+00:00,,,0.0,243.5
2025-06-28 03:00:00+00:00,,,0.0,226.0
2025-06-28 03:15:00+00:00,,,0.0,261.0
2025-06-28 03:30:00+00:00,,,0.0,320.75
2025-06-28 03:45:00+00:00,,,0.0,303.0
2025-06-28 04:00:00+00:00,,,0.0,357.25
2025-06-28 04:15:00+00:00,,,0.0,423.75
2025-06-28 04:30:00+00:00,,,0.0,323.25
2025-06-28 04:45:00+00:00,,,0.0,509.0
2025-06-28 05:00:00+00:00,,,0.0,533.0
2025-06-28 05:15:00+00:00,,,0.0,383.0
2025-06-28 05:30:00+00:00,,,0.0,498.5
2025-06-28 05:45:00+00:00,,,0.0,233.25
2025-06-28 06:00:00+00:00,,,0.0,226.5
2025-06-28 06:15:00+00:00,,,0.0,346.5
2025-06-28 06:30:00+00:00,,,0.0,256.25
2025-06-28 06:45:00+00:00,,,0.0,319.5
2025-06-28 07:00:00+00:00,,,0.0,242.5
2025-06-28 07:15:00+00:00,,,0.0,301.5
2025-06-28 07:30:00+00:00,,,0.0,309.5
2025-06-28 07:45:00+00:00,,,0.0,160.0
2025-06-28 08:00:00+00:00,,,0.0,205.25
2025-06-28 08:15:00+00:00,,,0.0,164.0
2025-06-28 08:30:00+00:00,,,0.0,131.5
2025-06-28 08:45:00+00:00,,,0.0,99.5
2025-06-28 09:00:00+00:00,,,0.0,62.75
2025-06-28 09:15:00+00:00,,,0.0,43.75
2025-06-28 09:30:00+00:00,,,0.0,20.9
2025-06-28 09:45:00+00:00,,,24.75,0.0
2025-06-28 10:00:00+00:00,,,0.0,5.275
2025-06-28 10:15:00+00:00,,,0.13425,0.0
2025-06-28 10:30:00+00:00,,,26.25,0.0
2025-06-28 10:45:00+00:00,,,64.0,0.0
2025-06-28 11:00:00+00:00,,,46.0,0.0
2025-06-28 11:15:00+00:00,,,0.0,9.875
2025-06-28 11:30:00+00:00,,,74.0,0.0
2025-06-28 11:45:00+00:00,,,15.475,0.0
2025-06-28 12:00:00+00:00,,,34.0,0.0
2025-06-28 12:15:00+00:00,,,11.2,0.0
2025-06-28 12:30:00+00:00,,,36.0,0.0
2025-06-28 12:45:00+00:00,,,20.8,0.0
2025-06-28 13:00:00+00:00,,,19.225,0.0
2025-06-28 13:15:00+00:00,,,18.975,0.0
2025-06-28 13:30:00+00:00,,,18.95,0.0
2025-06-28 13:45:00+00:00,,,19.2,0.0
2025-06-28 14:00:00+00:00,,,16.1,0.0
2025-06-28 14:15:00+00:00,,,0.0,29.25
2025-06-28 14:30:00+00:00,,,41.5,0.0
2025-06-28 14:45:00+00:00,,,14.85,0.0
2025-06-28 15:00:00+00:00,,,0.0,40.75
2025-06-28 15:15:00+00:00,,,0.0,11.925
2025-06-28 15:30:00+00:00,,,0.0,0.20575
2025-06-28 15:45:00+00:00,,,44.0,0.0
2025-06-28 16:00:00+00:00,,,20.075,0.0
2025-06-28 16:15:00+00:00,,,18.75,0.0
2025-06-28 16:30:00+00:00,,,13.275,0.0
2025-06-28 16:45:00+00:00,,,11.975,0.0
2025-06-28 17:00:00+00:00,,,13.675,0.0
2025-06-28 17:15:00+00:00,,,0.0,19.05
2025-06-28 17:30:00+00:00,,,3.25,0.0
2025-06-28 17:45:00+00:00,,,10.55,0.0
2025-06-28 18:00:00+00:00,,,5.975,0.0
2025-06-28 18:15:00+00:00,,,8.125,0.0
2025-06-28 18:30:00+00:00,,,39.75,0.0
2025-06-28 18:45:00+00:00,,,12.5,0.0
2025-06-28 19:00:00+00:00,,,0.0,3.275
2025-06-28 19:15:00+00:00,,,0.0,49.0
2025-06-28 19:30:00+00:00,,,0.0,77.25
2025-06-28 19:45:00+00:00,,,0.0,96.25
2025-06-28 20:00:00+00:00,,,0.0,132.25
2025-06-28 20:15:00+00:00,,,0.0,174.75
2025-06-28 20:30:00+00:00,,,0.0,193.0
2025-06-28 20:45:00+00:00,,,0.0,196.5
2025-06-28 21:00:00+00:00,,,0.0,282.0
2025-06-28 21:15:00+00:00,,,0.0,302.5
2025-06-28 21:30:00+00:00,,,0.0,311.25
2025-06-28 21:45:00+00:00,,,0.0,318.0
2025-06-28 22:00:00+00:00,,,0.0,400.0
2025-06-28 22:15:00+00:00,,,0.0,409.75
2025-06-28 22:30:00+00:00,,,0.0,473.75
2025-06-28 22:45:00+00:00,,,0.0,385.0
2025-06-28 23:00:00+00:00,,,0.0,411.75
2025-06-28 23:15:00+00:00,,,0.0,466.25
2025-06-28 23:30:00+00:00,,,0.0,462.0
2025-06-28 23:45:00+00:00,,,0.0,476.75
2025-06-29 00:00:00+00:00,,,0.0,403.0
2025-06-29 00:15:00+00:00,,,0.0,504.25
2025-06-29 00:30:00+00:00,,,0.0,462.25
2025-06-29 00:45:00+00:00,,,0.0,518.0
2025-06-29 01:00:00+00:00,,,0.0,334.25
2025-06-29 01:15:00+00:00,,,0.0,289.75
2025-06-29 01:30:00+00:00,,,0.0,474.0
2025-06-29 01:45:00+00:00,,,0.0,482.5
2025-06-29 02:00:00+00:00,,,0.0,545.5
2025-06-29 02:15:00+00:00,,,0.0,462.5
2025-06-29 02:30:00+00:00,,,0.0,529.5
2025-06-29 02:45:00+00:00,,,0.0,453.0
2025-06-29 03:00:00+00:00,,,0.0,527.0
2025-06-29 03:15:00+00:00,,,0.0,382.0
2025-06-29 03:30:00+00:00,,,0.0,525.25
2025-06-29 03:45:00+00:00,,,0.0,341.75
2025-06-29 04:00:00+00:00,,,0.0,430.5
2025-06-29 04:15:00+00:00,,,0.0,369.25
2025-06-29 04:30:00+00:00,,,0.0,407.0
2025-06-29 04:45:00+00:00,,,0.0,488.0
2025-06-29 05:00:00+00:00,,,0.0,484.0
2025-06-29 05:15:00+00:00,,,0.0,411.0
2025-06-29 05:30:00+00:00,,,0.0,374.75
2025-06-29 05:45:00+00:00,,,0.0,436.25
2025-06-29 06:00:00+00:00,,,0.0,273.25
2025-06-29 06:15:00+00:00,,,0.0,242.75
